,rank,bib,name,country,sex,division,divisionType,finDivPos,finSexPos,finOvrPos,isDNF,swimLegTime,swimNetTime,t1LegTime,t1NetTime,bikeLegTime,bikeNetTime,t2LegTime,t2NetTime,finishLegTime,finishNetTime
219,220.0,1514,Team Ironic Club,NEU,F,FRELAY,RELAY,1.0,1.0,5.0,False,00:39:23.558,00:39:23.558,00:04:31.031,00:43:54.589,02:47:24.036,03:31:18.625,00:01:52.172,03:33:10.797,01:38:33.842,05:11:44.639
220,221.0,998,Matthijs Wouters,BEL,M,ODIV,OPEN,2.0,2.0,2.0,False,00:35:38.763,00:35:38.763,00:04:05.095,00:39:43.858,02:43:08.173,03:22:52.031,00:02:59.778,03:25:51.809,01:45:55.70,05:11:47.509
221,222.0,53,Mariana Perez Lingg,VEN,F,F40-44,AG,5.0,17.0,215.0,False,00:30:51.248,00:30:51.248,00:03:44.068,00:34:35.316,02:47:53.187,03:22:28.503,00:02:32.872,03:25:01.375,01:46:50.161,05:11:51.536
222,223.0,441,Marat Bagautdinov,NEU,M,M35-39,AG,43.0,199.0,216.0,False,00:37:31.193,00:37:31.193,00:03:44.164,00:41:15.357,02:42:44.012,03:23:59.369,00:03:05.898,03:27:05.267,01:44:54.734,05:12:00.001
223,224.0,274,Natalya Morozova,KGZ,F,F45-49,AG,3.0,18.0,217.0,False,00:41:52.976,00:41:52.976,00:02:58.796,00:44:51.772,02:40:58.975,03:25:50.747,00:02:56.831,03:28:47.578,01:43:41.274,05:12:28.852
224,225.0,593,Rahul Maheshwari,IND,M,M40-44,AG,46.0,200.0,218.0,False,00:41:20.417,00:41:20.417,00:05:00.577,00:46:20.994,02:40:10.352,03:26:31.346,00:03:59.47,03:30:30.816,01:42:05.171,05:12:35.987
225,226.0,49,Imogen Llewellyn,GBR,F,F25-29,AG,2.0,19.0,219.0,False,00:33:05.18,00:33:05.18,00:03:20.397,00:36:25.577,02:40:29.475,03:16:55.052,00:04:45.13,03:21:40.182,01:51:01.068,05:12:41.25
226,227.0,136,Suleiman Alalawi,OMA,M,M50-54,AG,27.0,201.0,220.0,False,00:33:51.049,00:33:51.049,00:03:45.718,00:37:36.767,02:41:41.892,03:19:18.659,00:04:03.476,03:23:22.135,01:49:23.562,05:12:45.697
227,228.0,288,Lucie Zelenkova,CZE,F,F50-54,AG,2.0,20.0,221.0,False,00:26:59.123,00:26:59.123,00:02:35.218,00:29:34.341,02:40:44.561,03:10:18.902,00:02:57.337,03:13:16.239,01:59:34.303,05:12:50.542
228,229.0,750,Charles Boisson,FRA,M,M50-54,AG,28.0,202.0,222.0,False,00:45:05.407,00:45:05.407,00:04:23.011,00:49:28.418,02:41:54.72,03:31:23.138,00:02:19.814,03:33:42.952,01:39:08.165,05:12:51.117
229,230.0,109,Thomas F. Stadler,GER,M,M50-54,AG,29.0,203.0,223.0,False,00:33:54.332,00:33:54.332,00:04:23.887,00:38:18.219,02:34:17.152,03:12:35.371,00:04:38.995,03:17:14.366,01:55:38.51,05:12:52.876
230,231.0,826,Taff Morris,GBR,M,M55-59,AG,7.0,204.0,224.0,False,00:30:47.938,00:30:47.938,00:04:16.939,00:35:04.877,02:30:34.136,03:05:39.013,00:03:27.942,03:09:06.955,02:03:52.544,05:12:59.499
231,232.0,988,Olivier Van Papenrecht,NED,M,M35-39,AG,44.0,205.0,225.0,False,00:30:14.812,00:30:14.812,00:05:25.864,00:35:40.676,02:41:44.442,03:17:25.118,00:03:41.185,03:21:06.303,01:52:20.553,05:13:26.856
232,233.0,854,Andrew Gale,GBR,M,M60-64,AG,4.0,206.0,226.0,False,00:38:00.481,00:38:00.481,00:03:14.956,00:41:15.437,02:44:40.84,03:25:56.277,00:03:12.578,03:29:08.855,01:44:25.826,05:13:34.681
233,234.0,595,Tural Mahmudov,AZE,M,M40-44,AG,47.0,207.0,227.0,False,00:35:46.387,00:35:46.387,00:05:42.515,00:41:28.902,02:28:46.349,03:10:15.251,00:04:51.746,03:15:06.997,01:58:38.581,05:13:45.578
234,235.0,51,Tonia Makary,LBN,F,F30-34,AG,6.0,21.0,228.0,False,00:35:13.067,00:35:13.067,00:03:26.972,00:38:40.039,02:55:12.002,03:33:52.041,00:02:28.347,03:36:20.388,01:37:27.148,05:13:47.536
235,236.0,490,Yaroslav Nefedov,NEU,M,M35-39,AG,45.0,208.0,229.0,False,00:40:07.23,00:40:07.23,00:03:23.284,00:43:30.514,02:42:09.443,03:25:39.957,00:03:26.608,03:29:06.565,01:45:14.902,05:14:21.467
236,237.0,98,Hamid Khan,GBR,M,M50-54,AG,30.0,209.0,230.0,False,00:37:07.053,00:37:07.053,00:04:06.754,00:41:13.807,02:54:31.152,03:35:44.959,00:02:43.984,03:38:28.943,01:35:58.483,05:14:27.426
237,238.0,125,Ahmed Alnaabi,OMA,M,M35-39,AG,46.0,210.0,231.0,False,00:38:17.252,00:38:17.252,00:04:46.813,00:43:04.065,02:43:07.026,03:26:11.091,00:03:08.038,03:29:19.129,01:45:25.163,05:14:44.292
238,239.0,811,Zoryana Bohdan,UKR,F,F45-49,AG,4.0,22.0,232.0,False,00:39:49.483,00:39:49.483,00:05:05.44,00:44:54.923,02:38:06.688,03:23:01.611,00:04:47.804,03:27:49.415,01:46:55.466,05:14:44.881
239,240.0,460,Tarek El-Badawi,PLE,M,M35-39,AG,47.0,211.0,233.0,False,00:37:07.181,00:37:07.181,00:05:44.35,00:42:51.531,02:35:12.62,03:18:04.151,00:05:19.85,03:23:24.001,01:51:57.736,05:15:21.737
240,241.0,597,Serge Maurice,FRA,M,M40-44,AG,48.0,212.0,234.0,False,00:34:57.137,00:34:57.137,00:05:51.635,00:40:48.772,02:36:06.776,03:16:55.548,00:03:54.182,03:20:49.73,01:54:39.787,05:15:29.517
241,242.0,898,Harry Buglass,GBR,M,ODIV,OPEN,3.0,3.0,3.0,False,00:30:59.385,00:30:59.385,00:04:20.00,00:35:19.385,02:56:00.00,03:31:19.385,00:04:01.00,03:35:20.385,01:40:18.00,05:15:38.385
242,243.0,934,Charles Kerr,GBR,M,ODIV,OPEN,4.0,4.0,4.0,False,00:31:42.505,00:31:42.505,00:04:33.074,00:36:15.579,02:45:33.676,03:21:49.255,00:03:16.438,03:25:05.693,01:50:34.749,05:15:40.442
243,244.0,601,Takahiro Mishina,JPN,M,M40-44,AG,49.0,213.0,235.0,False,00:35:09.206,00:35:09.206,00:07:54.921,00:43:04.127,02:37:29.612,03:20:33.739,00:04:27.388,03:25:01.127,01:50:39.534,05:15:40.661
244,245.0,562,Osvaldo Ferreira Porto Filho,BRA,M,M40-44,AG,50.0,214.0,236.0,False,00:39:39.941,00:39:39.941,00:05:37.60,00:45:17.541,02:45:58.338,03:31:15.879,00:02:52.368,03:34:08.247,01:41:41.16,05:15:49.407
245,246.0,378,Konstantinos Drousiotis,CYP,M,M30-34,AG,26.0,215.0,237.0,False,00:34:59.134,00:34:59.134,00:04:28.888,00:39:28.022,02:40:52.686,03:20:20.708,00:05:01.018,03:25:21.726,01:50:31.857,05:15:53.583
246,247.0,76,Salman Almuawdah,BHR,M,M40-44,AG,51.0,216.0,238.0,False,00:42:56.634,00:42:56.634,00:05:01.439,00:47:58.073,02:34:00.04,03:21:58.113,00:05:21.75,03:27:19.863,01:48:36.826,05:15:56.689
247,248.0,864,Robert Ohanlon,NZL,M,M60-64,AG,5.0,217.0,239.0,False,00:36:38.178,00:36:38.178,00:03:28.644,00:40:06.822,02:40:11.634,03:20:18.456,00:03:32.688,03:23:51.144,01:52:08.533,05:15:59.677
248,249.0,1601,Team Yas Endurance,UAE,M,MRELAY,RELAY,4.0,4.0,6.0,False,00:29:40.96,00:29:40.96,00:02:34.21,00:32:15.17,02:13:47.044,02:46:02.214,00:01:57.436,02:47:59.65,02:28:12.873,05:16:12.523
249,250.0,306,Victor Garnier,FRA,M,M18-24,AG,4.0,218.0,240.0,False,00:34:39.932,00:34:39.932,00:04:52.455,00:39:32.387,02:50:38.29,03:30:10.677,00:03:35.622,03:33:46.299,01:42:31.504,05:16:17.803
250,251.0,740,Feras Alothman,KUW,M,M50-54,AG,31.0,219.0,241.0,False,00:26:51.334,00:26:51.334,00:03:52.433,00:30:43.767,02:58:11.659,03:28:55.426,00:04:10.995,03:33:06.421,01:43:30.105,05:16:36.526
251,252.0,3,Elspeth Bradshaw,GBR,F,F30-34,AG,7.0,23.0,242.0,False,00:34:20.442,00:34:20.442,00:03:02.91,00:37:23.352,02:36:22.737,03:13:46.089,00:02:42.58,03:16:28.669,02:00:33.63,05:17:02.299
252,253.0,88,Aleksandr Mishin,UAE,M,M45-49,AG,31.0,220.0,243.0,False,00:41:28.932,00:41:28.932,00:05:03.269,00:46:32.201,02:39:42.184,03:26:14.385,00:03:30.73,03:29:45.115,01:47:18.545,05:17:03.66
253,254.0,257,Roberta Maker,CAN,F,F40-44,AG,6.0,24.0,244.0,False,00:39:02.247,00:39:02.247,00:03:51.329,00:42:53.576,02:39:28.644,03:22:22.22,00:04:50.989,03:27:13.209,01:49:55.266,05:17:08.475
254,255.0,231,Lauren Kilian,OMA,F,F35-39,AG,4.0,25.0,245.0,False,00:31:17.857,00:31:17.857,00:03:34.457,00:34:52.314,02:47:41.943,03:22:34.257,00:03:07.045,03:25:41.302,01:51:55.242,05:17:36.544
255,256.0,79,Evgeny Manevich,UAE,M,M40-44,AG,52.0,221.0,246.0,False,00:34:25.982,00:34:25.982,00:03:31.313,00:37:57.295,02:58:50.519,03:36:47.814,00:03:57.529,03:40:45.343,01:37:00.204,05:17:45.547
256,257.0,339,Mazen Nagib,EGY,M,M25-29,AG,17.0,222.0,247.0,False,00:41:50.627,00:41:50.627,00:07:26.806,00:49:17.433,02:45:43.702,03:35:01.135,00:06:12.237,03:41:13.372,01:37:29.642,05:18:43.014
257,258.0,418,Waldo Van der Nest,RSA,M,M30-34,AG,27.0,223.0,248.0,False,00:29:11.378,00:29:11.378,00:03:55.503,00:33:06.881,02:41:03.746,03:14:10.627,00:03:55.084,03:18:05.711,02:01:06.066,05:19:11.777
258,259.0,622,Serhat San,TUR,M,M40-44,AG,53.0,224.0,249.0,False,00:40:51.739,00:40:51.739,00:05:21.199,00:46:12.938,02:42:04.717,03:28:17.655,00:03:57.39,03:32:15.045,01:47:03.193,05:19:18.238
259,260.0,202,Aslihan Ikizoglu,TUR,F,F30-34,AG,8.0,26.0,250.0,False,00:40:58.445,00:40:58.445,00:05:56.82,00:46:55.265,02:44:37.335,03:31:32.60,00:04:54.232,03:36:26.832,01:43:29.128,05:19:55.96
260,261.0,104,Denis Genat,FRA,M,M60-64,AG,6.0,225.0,251.0,False,00:31:47.892,00:31:47.892,00:03:57.741,00:35:45.633,02:45:23.948,03:21:09.581,00:03:18.439,03:24:28.02,01:55:32.312,05:20:00.332
261,262.0,798,Gregory Soileux,FRA,M,M50-54,AG,32.0,226.0,252.0,False,00:35:06.274,00:35:06.274,00:03:52.496,00:38:58.77,02:54:36.277,03:33:35.047,00:02:59.29,03:36:34.337,01:43:26.76,05:20:01.097
262,263.0,749,Denis Bauer,FRA,M,M50-54,AG,33.0,227.0,253.0,False,00:45:31.622,00:45:31.622,00:05:29.159,00:51:00.781,02:47:01.739,03:38:02.52,00:04:08.707,03:42:11.227,01:38:13.509,05:20:24.736
263,264.0,85,Matthias Büttner,GER,M,M45-49,AG,32.0,228.0,254.0,False,00:37:11.342,00:37:11.342,00:04:06.855,00:41:18.197,02:43:14.844,03:24:33.041,00:03:42.215,03:28:15.256,01:52:35.849,05:20:51.105
264,265.0,933,Cameron Kerr,GBR,M,ODIV,OPEN,5.0,5.0,5.0,False,00:31:40.556,00:31:40.556,00:03:29.426,00:35:09.982,02:48:39.657,03:23:49.639,00:03:45.211,03:27:34.85,01:53:23.545,05:20:58.395
265,266.0,92,Ryan Sherlock,GBR,M,M45-49,AG,33.0,229.0,255.0,False,00:33:49.95,00:33:49.95,00:04:38.983,00:38:28.933,02:37:03.143,03:15:32.076,00:03:06.988,03:18:39.064,02:02:39.086,05:21:18.15
266,267.0,105,Kris Govers,BEL,M,M60-64,AG,7.0,230.0,256.0,False,00:34:43.249,00:34:43.249,00:04:52.807,00:39:36.056,02:32:22.43,03:11:58.486,00:03:59.819,03:15:58.305,02:05:20.817,05:21:19.122
267,268.0,268,Louise Hathaway,GBR,F,F45-49,AG,5.0,27.0,257.0,False,00:36:28.698,00:36:28.698,00:04:33.343,00:41:02.041,02:41:12.782,03:22:14.823,00:03:15.551,03:25:30.374,01:55:52.318,05:21:22.692
268,269.0,821,Yasser Gouda,EGY,M,M55-59,AG,8.0,231.0,258.0,False,00:37:59.143,00:37:59.143,00:03:46.596,00:41:45.739,02:43:53.871,03:25:39.61,00:03:34.689,03:29:14.299,01:52:11.677,05:21:25.976
269,270.0,850,Fabriziu Casanova,FRA,M,M60-64,AG,8.0,232.0,259.0,False,00:36:30.214,00:36:30.214,00:04:02.767,00:40:32.981,02:45:24.49,03:25:57.471,00:02:44.251,03:28:41.722,01:52:44.438,05:21:26.16
270,271.0,293,Roos Tji,NED,F,F55-59,AG,1.0,28.0,260.0,False,00:30:06.139,00:30:06.139,00:03:40.045,00:33:46.184,02:54:13.511,03:27:59.695,00:03:47.042,03:31:46.737,01:49:43.79,05:21:30.527
271,272.0,467,Jamie Gracie,NZL,M,M35-39,AG,48.0,233.0,261.0,False,00:38:55.628,00:38:55.628,00:06:19.214,00:45:14.842,02:33:34.711,03:18:49.553,00:03:14.096,03:22:03.649,01:59:29.393,05:21:33.042
272,273.0,194,Nora Albarrak,KUW,F,F30-34,AG,9.0,29.0,262.0,False,00:36:13.501,00:36:13.501,00:05:09.857,00:41:23.358,02:53:32.127,03:34:55.485,00:03:29.568,03:38:25.053,01:43:25.948,05:21:51.001
273,274.0,543,Pavel Bolshanikov,NEU,M,M40-44,AG,54.0,234.0,263.0,False,00:33:50.855,00:33:50.855,00:03:28.823,00:37:19.678,02:45:14.756,03:22:34.434,00:03:06.829,03:25:41.263,01:56:10.23,05:21:51.493
274,275.0,727,Sidong Tian,CHN,M,M45-49,AG,34.0,235.0,264.0,False,00:48:33.102,00:48:33.102,00:05:07.052,00:53:40.154,02:35:17.876,03:28:58.03,00:04:06.875,03:33:04.905,01:48:50.135,05:21:55.04
275,276.0,445,Sebastien Biau,FRA,M,M35-39,AG,49.0,236.0,265.0,False,00:38:26.77,00:38:26.77,00:05:28.698,00:43:55.468,02:50:37.639,03:34:33.107,00:05:06.839,03:39:39.946,01:42:18.578,05:21:58.524
276,277.0,286,Rachma Scheffer - van Woerden,NED,F,F50-54,AG,3.0,30.0,266.0,False,00:42:12.198,00:42:12.198,00:04:09.309,00:46:21.507,02:49:58.495,03:36:20.002,00:03:08.77,03:39:28.772,01:42:31.667,05:22:00.439
277,278.0,102,Jean-Daniel Roch,LUX,M,M55-59,AG,9.0,237.0,267.0,False,00:39:25.186,00:39:25.186,00:05:09.885,00:44:35.071,02:43:06.682,03:27:41.753,00:04:30.738,03:32:12.491,01:49:54.709,05:22:07.20
278,279.0,290,Louella O'Herlihy,GBR,F,F55-59,AG,2.0,31.0,268.0,False,00:35:47.95,00:35:47.95,00:04:20.397,00:40:08.347,02:47:36.008,03:27:44.355,00:06:31.273,03:34:15.628,01:48:49.387,05:23:05.015
279,280.0,126,Omar Al Akhzami,OMA,M,M40-44,AG,55.0,238.0,269.0,False,00:34:23.644,00:34:23.644,00:05:08.589,00:39:32.233,02:40:20.679,03:19:52.912,00:03:26.528,03:23:19.44,01:59:55.844,05:23:15.284
280,281.0,871,Sergii Zakrevskyi,UKR,M,M60-64,AG,9.0,239.0,270.0,False,00:34:49.586,00:34:49.586,00:04:00.74,00:38:50.326,02:39:38.119,03:18:28.445,00:04:30.937,03:22:59.382,02:00:38.171,05:23:37.553
281,282.0,632,Ievgen Smirnov,UKR,M,M40-44,AG,56.0,240.0,271.0,False,00:34:46.403,00:34:46.403,00:04:23.887,00:39:10.29,02:39:14.96,03:18:25.25,00:05:26.112,03:23:51.362,01:59:50.425,05:23:41.787
282,283.0,760,Yashish Dahiya,GBR,M,M50-54,AG,34.0,241.0,272.0,False,00:31:05.126,00:31:05.126,00:05:52.467,00:36:57.593,02:44:26.341,03:21:23.934,00:04:21.532,03:25:45.466,01:57:57.095,05:23:42.561
283,284.0,564,Luis Ignacio García Mora,ESP,M,M40-44,AG,57.0,242.0,273.0,False,00:32:16.227,00:32:16.227,00:04:48.418,00:37:04.645,02:43:38.562,03:20:43.207,00:03:27.928,03:24:11.135,01:59:42.943,05:23:54.078
284,285.0,1510,Team Dynamic_divas,NEU,F,FRELAY,RELAY,2.0,2.0,7.0,False,00:38:32.967,00:38:32.967,00:02:08.713,00:40:41.68,02:57:52.576,03:38:34.256,00:01:23.327,03:39:57.583,01:44:15.839,05:24:13.422
285,286.0,110,Audrey Bollinger,USA,F,F60-64,AG,1.0,32.0,274.0,False,00:38:15.099,00:38:15.099,00:04:37.209,00:42:52.308,02:45:58.531,03:28:50.839,00:03:49.662,03:32:40.501,01:51:38.244,05:24:18.745
286,287.0,875,Richard Dunbabin,GBR,M,M65-69,AG,3.0,243.0,275.0,False,00:32:31.115,00:32:31.115,00:03:38.039,00:36:09.154,02:45:18.314,03:21:27.468,00:03:20.948,03:24:48.416,01:59:51.789,05:24:40.205
287,288.0,665,Slava Bochkov,NEU,M,M45-49,AG,35.0,244.0,276.0,False,00:35:09.73,00:35:09.73,00:05:00.238,00:40:09.968,02:53:41.054,03:33:51.022,00:04:49.453,03:38:40.475,01:46:08.042,05:24:48.517
288,289.0,377,Panagiotis Dimitropoulos,GRE,M,M30-34,AG,28.0,245.0,277.0,False,00:37:05.089,00:37:05.089,00:06:45.219,00:43:50.308,02:54:06.518,03:37:56.826,00:05:37.753,03:43:34.579,01:41:21.49,05:24:56.069
289,290.0,52,Lucy Blanchard,GBR,F,F40-44,AG,7.0,33.0,278.0,False,00:39:40.678,00:39:40.678,00:04:19.467,00:44:00.145,02:50:49.138,03:34:49.283,00:03:21.193,03:38:10.476,01:46:49.514,05:24:59.99
290,291.0,532,David Allemann,SUI,M,M40-44,AG,58.0,246.0,279.0,False,00:32:09.793,00:32:09.793,00:04:01.585,00:36:11.378,02:50:40.392,03:26:51.77,00:03:10.909,03:30:02.679,01:55:12.04,05:25:14.719
291,292.0,172,Mohammed Alhashmi,UAE,M,M40-44,AG,59.0,247.0,280.0,False,00:36:34.462,00:36:34.462,00:05:57.806,00:42:32.268,02:42:48.86,03:25:21.128,00:06:46.012,03:32:07.14,01:53:28.163,05:25:35.303
292,293.0,292,Doerte Siebke,GER,F,F55-59,AG,3.0,34.0,281.0,False,00:33:15.748,00:33:15.748,00:03:04.195,00:36:19.943,02:41:30.329,03:17:50.272,00:03:11.609,03:21:01.881,02:04:57.887,05:25:59.768
293,294.0,815,Wim De Voeght,BEL,M,M55-59,AG,10.0,248.0,282.0,False,00:36:30.916,00:36:30.916,00:04:22.771,00:40:53.687,02:49:26.339,03:30:20.026,00:04:01.527,03:34:21.553,01:51:45.156,05:26:06.709
294,295.0,363,Moataz Alsuhaimi,KSA,M,M30-34,AG,29.0,249.0,283.0,False,00:41:55.235,00:41:55.235,00:03:50.049,00:45:45.284,02:41:21.435,03:27:06.719,00:02:43.761,03:29:50.48,01:56:18.562,05:26:09.042
295,296.0,347,Dan Tailor,GBR,M,M25-29,AG,18.0,250.0,284.0,False,00:37:38.643,00:37:38.643,00:08:21.455,00:46:00.098,02:53:45.182,03:39:45.28,00:05:47.557,03:45:32.837,01:40:47.487,05:26:20.324
296,297.0,590,Fran Loranca,ESP,M,M40-44,AG,60.0,251.0,285.0,False,00:34:17.068,00:34:17.068,00:04:30.056,00:38:47.124,02:48:45.284,03:27:32.408,00:04:55.033,03:32:27.441,01:54:13.39,05:26:40.831
297,298.0,144,Akinori Kawaharada,JPN,M,M35-39,AG,50.0,252.0,286.0,False,00:38:35.137,00:38:35.137,00:05:31.917,00:44:07.054,02:45:06.589,03:29:13.643,00:03:22.834,03:32:36.477,01:54:53.198,05:27:29.675
298,299.0,546,Diego Carmona,MEX,M,M40-44,AG,61.0,253.0,287.0,False,00:43:54.929,00:43:54.929,00:06:29.473,00:50:24.402,02:47:12.017,03:37:36.419,00:03:25.984,03:41:02.403,01:46:28.468,05:27:30.871
299,300.0,662,Mohanned Awad,PLE,M,M45-49,AG,36.0,254.0,288.0,False,00:38:41.002,00:38:41.002,00:05:00.735,00:43:41.737,02:44:01.26,03:27:42.997,00:04:48.376,03:32:31.373,01:55:03.868,05:27:35.241
300,301.0,529,Nurali Aliyev,KAZ,M,M40-44,AG,62.0,255.0,289.0,False,00:41:23.373,00:41:23.373,00:04:34.398,00:45:57.771,02:40:28.392,03:26:26.163,00:04:01.529,03:30:27.692,01:57:11.186,05:27:38.878
301,302.0,623,Daniil Sapunov,UKR,M,M40-44,AG,63.0,256.0,290.0,False,00:38:37.027,00:38:37.027,00:07:24.478,00:46:01.505,02:40:20.507,03:26:22.012,00:04:45.62,03:31:07.632,01:56:35.018,05:27:42.65
302,303.0,480,Martin Lienshoeft,GER,M,M35-39,AG,51.0,257.0,291.0,False,00:31:42.337,00:31:42.337,00:04:27.103,00:36:09.44,02:49:57.253,03:26:06.693,00:03:46.41,03:29:53.103,01:58:15.774,05:28:08.877
303,304.0,148,Karim Felix,GER,M,M45-49,AG,37.0,258.0,292.0,False,00:31:26.446,00:31:26.446,00:03:35.157,00:35:01.603,02:44:00.681,03:19:02.284,00:03:27.836,03:22:30.12,02:05:43.342,05:28:13.462
304,305.0,979,Alexander Shadbolt,GBR,M,ODIV,OPEN,6.0,6.0,6.0,False,00:32:42.128,00:32:42.128,00:05:31.547,00:38:13.675,02:53:29.99,03:31:43.665,00:04:06.505,03:35:50.17,01:52:43.836,05:28:34.006
305,306.0,152,Scott Flewellen,NZL,M,M50-54,AG,35.0,259.0,293.0,False,00:37:05.503,00:37:05.503,00:05:19.208,00:42:24.711,02:39:23.877,03:21:48.588,00:04:48.56,03:26:37.148,02:02:00.817,05:28:37.965
306,307.0,658,Hazza Alnuaimi,UAE,M,M45-49,AG,38.0,260.0,294.0,False,00:45:03.019,00:45:03.019,00:05:43.051,00:50:46.07,02:39:48.458,03:30:34.528,00:04:07.642,03:34:42.17,01:53:58.844,05:28:41.014
307,308.0,684,Wissam Hajjar,LBN,M,M45-49,AG,39.0,261.0,295.0,False,00:39:41.024,00:39:41.024,00:05:42.371,00:45:23.395,02:42:42.042,03:28:05.437,00:04:09.85,03:32:15.287,01:56:32.442,05:28:47.729
308,309.0,185,Mariia Evstifeeva,NEU,F,F25-29,AG,3.0,35.0,296.0,False,00:38:43.22,00:38:43.22,00:04:04.839,00:42:48.059,02:53:57.81,03:36:45.869,00:03:09.945,03:39:55.814,01:48:58.886,05:28:54.70
309,310.0,130,Robert Hughes,GBR,M,M40-44,AG,64.0,262.0,297.0,False,00:40:03.504,00:40:03.504,00:03:05.309,00:43:08.813,02:42:47.831,03:25:56.644,00:02:52.599,03:28:49.243,02:00:11.20,05:29:00.443
310,311.0,379,Samir El-Sady,EGY,M,M30-34,AG,30.0,263.0,298.0,False,00:34:04.819,00:34:04.819,00:06:23.935,00:40:28.754,02:54:56.277,03:35:25.031,00:03:48.525,03:39:13.556,01:49:58.649,05:29:12.205
311,312.0,455,Dale Demmer,RSA,M,M35-39,AG,52.0,264.0,299.0,False,00:32:15.913,00:32:15.913,00:05:08.276,00:37:24.189,02:47:36.77,03:25:00.959,00:02:58.359,03:27:59.318,02:01:16.036,05:29:15.354
312,313.0,784,Canice Nicholas,IRL,M,M50-54,AG,36.0,265.0,300.0,False,00:35:14.497,00:35:14.497,00:03:43.388,00:38:57.885,02:43:05.399,03:22:03.284,00:04:10.248,03:26:13.532,02:03:02.178,05:29:15.71
313,314.0,163,Kim Myers,UAE,F,F40-44,AG,8.0,36.0,301.0,False,00:39:53.989,00:39:53.989,00:03:14.246,00:43:08.235,02:51:58.154,03:35:06.389,00:05:16.42,03:40:22.809,01:48:57.572,05:29:20.381
314,315.0,91,Andre Reid,GBR,M,M45-49,AG,40.0,266.0,302.0,False,00:34:33.856,00:34:33.856,00:05:47.752,00:40:21.608,02:54:44.509,03:35:06.117,00:05:45.82,03:40:51.937,01:48:30.122,05:29:22.059
315,316.0,54,Claire Dacombe,SGP,F,F45-49,AG,6.0,37.0,303.0,False,00:32:08.77,00:32:08.77,00:03:23.491,00:35:32.261,02:59:07.267,03:34:39.528,00:02:51.927,03:37:31.455,01:51:57.418,05:29:28.873
316,317.0,984,Emiel Tiebout,BEL,M,ODIV,OPEN,7.0,7.0,7.0,False,00:35:52.409,00:35:52.409,00:03:33.148,00:39:25.557,02:37:14.741,03:16:40.298,00:03:16.46,03:19:56.758,02:09:49.785,05:29:46.543
317,318.0,913,Alex Evrard,ESP,M,M25-29,AG,19.0,267.0,304.0,False,00:35:03.566,00:35:03.566,00:06:24.528,00:41:28.094,02:53:29.134,03:34:57.228,00:03:55.699,03:38:52.927,01:50:56.242,05:29:49.169
318,319.0,491,Shintaro Nishimura,JPN,M,M35-39,AG,53.0,268.0,305.0,False,00:46:16.004,00:46:16.004,00:05:17.359,00:51:33.363,02:45:01.201,03:36:34.564,00:03:03.074,03:39:37.638,01:50:43.364,05:30:21.002
319,320.0,333,Rafael Hoffelder,BRA,M,M25-29,AG,20.0,269.0,306.0,False,00:36:39.558,00:36:39.558,00:05:38.784,00:42:18.342,02:45:57.811,03:28:16.153,00:06:53.858,03:35:10.011,01:55:24.052,05:30:34.063
320,321.0,680,Igor Gustomyasov,NEU,M,M45-49,AG,41.0,270.0,307.0,False,00:38:16.373,00:38:16.373,00:03:44.984,00:42:01.357,02:47:41.541,03:29:42.898,00:03:34.09,03:33:16.988,01:57:22.664,05:30:39.652
321,322.0,489,Orkhan Najafov,AZE,M,M35-39,AG,54.0,271.0,308.0,False,00:37:37.788,00:37:37.788,00:04:26.043,00:42:03.831,02:46:51.113,03:28:54.944,00:03:42.849,03:32:37.793,01:58:07.219,05:30:45.012
322,323.0,1502,Team Bagarre,ITA,U,XRELAY,RELAY,2.0,2.0,8.0,False,00:39:12.891,00:39:12.891,00:02:02.739,00:41:15.63,02:21:56.906,03:03:12.536,00:01:39.24,03:04:51.776,02:25:57.611,05:30:49.387
323,324.0,188,Charlotte Miller,GBR,F,F25-29,AG,4.0,38.0,309.0,False,00:35:30.094,00:35:30.094,00:04:38.387,00:40:08.481,02:57:52.415,03:38:00.896,00:03:57.838,03:41:58.734,01:48:50.655,05:30:49.389
324,325.0,549,Gaurav Chauhan,IND,M,M40-44,AG,65.0,272.0,310.0,False,00:41:54.721,00:41:54.721,00:06:34.812,00:48:29.533,02:46:42.685,03:35:12.218,00:04:50.049,03:40:02.267,01:51:26.743,05:31:29.01
325,326.0,352,Ali Isa Al Khalifa,BHR,M,M30-34,AG,31.0,273.0,311.0,False,00:37:16.413,00:37:16.413,00:04:04.385,00:41:20.798,02:55:32.564,03:36:53.362,00:04:43.976,03:41:37.338,01:49:54.546,05:31:31.884
326,327.0,223,Rebecca Dallimore,GBR,F,F35-39,AG,5.0,39.0,312.0,False,00:38:59.217,00:38:59.217,00:03:39.883,00:42:39.10,02:52:46.967,03:35:26.067,00:03:37.362,03:39:03.429,01:52:35.327,05:31:38.756
327,328.0,327,Filippo Devecchi,ITA,M,M25-29,AG,21.0,274.0,313.0,False,00:35:09.989,00:35:09.989,00:03:36.265,00:38:46.254,02:48:03.305,03:26:49.559,00:03:47.123,03:30:36.682,02:01:30.235,05:32:06.917
328,329.0,215,Adelina Akhmetova,UAE,F,F35-39,AG,6.0,40.0,314.0,False,00:42:23.995,00:42:23.995,00:04:44.421,00:47:08.416,02:58:32.899,03:45:41.315,00:03:12.144,03:48:53.459,01:43:15.225,05:32:08.684
