,rank,bib,name,country,sex,division,divisionType,finDivPos,finSexPos,finOvrPos,isDNF,swimLegTime,swimNetTime,t1LegTime,t1NetTime,bikeLegTime,bikeNetTime,t2LegTime,t2NetTime,finishLegTime,finishNetTime
214,215.0,2641,Rik Dalzell,New Zealand,M,M40-44,AG,28.0,151.0,183.0,False,00:35:57.11,00:35:57.11,00:05:52.926,00:41:50.036,02:52:06.884,03:33:56.92,00:04:09.233,03:38:06.153,01:44:34.123,05:22:40.276
215,216.0,2486,Patric Truebridge,New Zealand,M,ODIV,OPEN,7.0,7.0,7.0,False,00:37:27.02,00:37:27.02,00:06:37.856,00:44:04.876,02:45:18.557,03:29:23.433,00:03:47.527,03:33:10.96,01:49:37.726,05:22:48.686
216,217.0,2165,Stella Nightingale,New Zealand,F,F18-24,AG,4.0,33.0,184.0,False,00:33:54.46,00:33:54.46,00:05:23.087,00:39:17.547,02:46:18.07,03:25:35.617,00:03:23.80,03:28:59.417,01:53:49.98,05:22:49.397
217,218.0,2879,Andrew Young,New Zealand,M,M50-54,AG,13.0,152.0,185.0,False,00:31:15.54,00:31:15.54,00:03:55.547,00:35:11.087,02:28:09.31,03:03:20.397,00:03:44.41,03:07:04.807,02:15:47.48,05:22:52.287
218,219.0,4032,Team Relaxing Rhynis,New Zealand,MF,MFRelay,RELAY,14.0,14.0,27.0,False,00:37:12.673,00:37:12.673,00:04:42.304,00:41:54.977,02:42:30.096,03:24:25.073,00:01:53.224,03:26:18.297,01:56:38.733,05:22:57.03
219,220.0,2267,Jane Carswell,New Zealand,F,F30-34,AG,7.0,34.0,186.0,False,00:40:28.546,00:40:28.546,00:05:35.54,00:46:04.086,02:51:37.967,03:37:42.053,00:02:39.05,03:40:21.103,01:42:55.647,05:23:16.75
220,221.0,2012,Zachary Wiener,United States of America (the),M,M25-29,AG,24.0,153.0,187.0,False,00:39:56.17,00:39:56.17,00:05:20.31,00:45:16.48,02:52:09.996,03:37:26.476,00:03:29.56,03:40:56.036,01:42:22.984,05:23:19.02
221,222.0,2781,David Livingstone,New Zealand,M,M55-59,AG,8.0,154.0,188.0,False,00:35:46.536,00:35:46.536,00:04:59.157,00:40:45.693,02:48:04.563,03:28:50.256,00:03:09.054,03:31:59.31,01:51:20.083,05:23:19.393
222,223.0,2409,Ben Insley,New Zealand,M,M18-24,AG,27.0,155.0,189.0,False,00:32:24.937,00:32:24.937,00:05:32.07,00:37:57.007,02:51:29.51,03:29:26.517,00:03:03.016,03:32:29.533,01:50:54.25,05:23:23.783
223,224.0,2284,Emma Crowley,New Zealand,F,F35-39,AG,6.0,35.0,190.0,False,00:33:56.013,00:33:56.013,00:05:16.857,00:39:12.87,02:46:31.64,03:25:44.51,00:03:39.71,03:29:24.22,01:54:00.10,05:23:24.32
224,225.0,2762,Ed Banks,New Zealand,M,M50-54,AG,14.0,156.0,191.0,False,00:32:49.32,00:32:49.32,00:05:13.114,00:38:02.434,02:33:17.42,03:11:19.854,00:07:03.20,03:18:23.054,02:05:04.02,05:23:27.074
225,226.0,2592,Will Ravlich,New Zealand,M,M35-39,AG,16.0,157.0,192.0,False,00:33:22.02,00:33:22.02,00:04:13.364,00:37:35.384,02:39:18.633,03:16:54.017,00:02:50.683,03:19:44.70,02:04:28.474,05:24:13.174
226,227.0,2668,Jason King,New Zealand,M,M40-44,AG,29.0,158.0,193.0,False,00:33:02.27,00:33:02.27,00:05:12.503,00:38:14.773,02:35:52.41,03:14:07.183,00:03:43.367,03:17:50.55,02:06:23.597,05:24:14.147
227,228.0,2868,Rick Fabish,New Zealand,M,M40-44,AG,30.0,159.0,194.0,False,00:29:58.92,00:29:58.92,00:05:40.96,00:35:39.88,02:36:02.413,03:11:42.293,00:04:00.763,03:15:43.056,02:08:43.177,05:24:26.233
228,229.0,2536,Nicholas Pacey,New Zealand,M,M30-34,AG,23.0,160.0,195.0,False,00:38:16.46,00:38:16.46,00:10:14.234,00:48:30.694,02:59:08.03,03:47:38.724,00:05:00.12,03:52:38.844,01:32:04.73,05:24:43.574
229,230.0,2488,Michael McInerney-heather,New Zealand,M,M25-29,AG,25.0,161.0,196.0,False,00:35:35.33,00:35:35.33,00:05:31.864,00:41:07.194,02:57:39.413,03:38:46.607,00:02:46.277,03:41:32.884,01:43:15.99,05:24:48.874
230,231.0,2613,Reece Hinton,New Zealand,M,M35-39,AG,17.0,162.0,197.0,False,00:36:17.197,00:36:17.197,00:05:49.74,00:42:06.937,02:44:56.313,03:27:03.25,00:04:31.74,03:31:34.99,01:53:29.194,05:25:04.184
231,232.0,2181,Julia Hogg,New Zealand,F,F25-29,AG,12.0,36.0,198.0,False,00:28:27.05,00:28:27.05,00:03:56.01,00:32:23.06,02:55:09.033,03:27:32.093,00:03:39.287,03:31:11.38,01:53:59.263,05:25:10.643
232,233.0,2199,Amy Wakelam,Australia,F,F25-29,AG,13.0,37.0,199.0,False,00:37:10.166,00:37:10.166,00:05:44.46,00:42:54.626,02:48:03.334,03:30:57.96,00:04:09.513,03:35:07.473,01:50:19.573,05:25:27.046
233,234.0,2849,Dave Chandler,New Zealand,M,M60-64,AG,4.0,163.0,200.0,False,00:34:18.143,00:34:18.143,00:05:19.27,00:39:37.413,02:57:47.377,03:37:24.79,00:02:50.71,03:40:15.50,01:45:47.703,05:26:03.203
234,235.0,2218,Charlotte Elley,New Zealand,F,F25-29,AG,14.0,38.0,201.0,False,00:36:09.273,00:36:09.273,00:05:00.75,00:41:10.023,02:55:55.21,03:37:05.233,00:03:56.624,03:41:01.857,01:45:30.01,05:26:31.867
235,236.0,2573,Edward Lecchi,New Zealand,M,M30-34,AG,24.0,164.0,202.0,False,00:29:30.006,00:29:30.006,00:06:06.184,00:35:36.19,02:54:18.14,03:29:54.33,00:04:48.90,03:34:43.23,01:51:51.096,05:26:34.326
236,237.0,2633,Mitchell Pye,New Zealand,M,M40-44,AG,31.0,165.0,203.0,False,00:38:28.513,00:38:28.513,00:04:41.017,00:43:09.53,02:45:54.357,03:29:03.887,00:03:27.923,03:32:31.81,01:54:16.537,05:26:48.347
237,238.0,2616,Vito Ferreira Pinto,New Zealand,M,M35-39,AG,18.0,166.0,204.0,False,00:32:29.593,00:32:29.593,00:04:59.713,00:37:29.306,02:52:41.794,03:30:11.10,00:03:08.46,03:33:19.56,01:53:31.186,05:26:50.746
238,239.0,2587,Richard McCormack,New Zealand,M,M35-39,AG,19.0,167.0,205.0,False,00:39:15.364,00:39:15.364,00:04:38.56,00:43:53.924,02:58:30.363,03:42:24.287,00:03:47.87,03:46:12.157,01:40:48.39,05:27:00.547
239,240.0,2808,Dave Scott,New Zealand,M,M60-64,AG,5.0,168.0,206.0,False,00:32:46.513,00:32:46.513,00:03:51.823,00:36:38.336,03:01:00.834,03:37:39.17,00:02:30.966,03:40:10.136,01:46:56.957,05:27:07.093
240,241.0,2753,Hayden Christiansen,New Zealand,M,M50-54,AG,15.0,169.0,207.0,False,00:36:54.613,00:36:54.613,00:06:54.884,00:43:49.497,02:55:22.286,03:39:11.783,00:03:53.704,03:43:05.487,01:44:07.563,05:27:13.05
241,242.0,2606,Andrew Reed,Australia,M,M35-39,AG,20.0,170.0,208.0,False,00:36:43.697,00:36:43.697,00:03:58.166,00:40:41.863,02:47:48.14,03:28:30.003,00:03:14.377,03:31:44.38,01:55:33.263,05:27:17.643
242,243.0,2684,Christopher Jones,Australia,M,M40-44,AG,32.0,171.0,209.0,False,00:34:49.026,00:34:49.026,00:05:34.50,00:40:23.526,02:40:22.244,03:20:45.77,00:02:38.313,03:23:24.083,02:04:07.60,05:27:31.683
243,244.0,2157,Sarah-Jane Stone,New Zealand,F,F18-24,AG,5.0,39.0,210.0,False,00:37:44.11,00:37:44.11,00:05:49.627,00:43:33.737,02:45:59.01,03:29:32.747,00:03:42.623,03:33:15.37,01:54:16.467,05:27:31.837
244,245.0,2381,Kim Klouwens,New Zealand,F,F55-59,AG,1.0,40.0,211.0,False,00:38:58.91,00:38:58.91,00:04:37.774,00:43:36.684,02:51:43.07,03:35:19.754,00:02:58.21,03:38:17.964,01:49:19.50,05:27:37.464
245,246.0,2460,Jack Aitken,New Zealand,M,M25-29,AG,26.0,172.0,212.0,False,00:34:56.927,00:34:56.927,00:05:21.12,00:40:18.047,02:52:09.937,03:32:27.984,00:02:34.223,03:35:02.207,01:52:42.30,05:27:44.507
246,247.0,2449,James Wharton,New Zealand,M,M18-24,AG,28.0,173.0,213.0,False,00:35:08.56,00:35:08.56,00:05:31.083,00:40:39.643,03:06:49.647,03:47:29.29,00:04:20.17,03:51:49.46,01:35:55.57,05:27:45.03
247,248.0,2813,Mitchell Young,Canada,M,M60-64,AG,6.0,174.0,214.0,False,00:34:51.777,00:34:51.777,00:05:42.646,00:40:34.423,03:00:33.08,03:41:07.503,00:04:16.844,03:45:24.347,01:42:58.263,05:28:22.61
248,249.0,4029,Team Team Hendo,New Zealand,M,MRelay,RELAY,13.0,13.0,28.0,False,00:54:54.67,00:54:54.67,00:03:51.35,00:58:46.02,02:48:03.366,03:46:49.386,00:07:17.107,03:54:06.493,01:34:30.20,05:28:36.693
249,250.0,2462,Jack Dey,New Zealand,M,M25-29,AG,27.0,175.0,215.0,False,00:39:39.477,00:39:39.477,00:04:40.153,00:44:19.63,02:43:09.754,03:27:29.384,00:02:40.903,03:30:10.287,01:58:34.433,05:28:44.72
250,251.0,2459,Bryn Yates,New Zealand,M,M25-29,AG,28.0,176.0,216.0,False,00:43:22.277,00:43:22.277,00:05:39.06,00:49:01.337,02:48:05.997,03:37:07.334,00:04:36.986,03:41:44.32,01:47:03.277,05:28:47.597
251,252.0,2899,Gemma Kennedy,New Zealand,F,F35-39,AG,7.0,41.0,217.0,False,00:31:51.797,00:31:51.797,00:04:47.29,00:36:39.087,02:51:28.38,03:28:07.467,00:03:10.766,03:31:18.233,01:57:32.56,05:28:50.793
252,253.0,2778,Grant Robertson,New Zealand,M,M55-59,AG,9.0,177.0,218.0,False,00:32:05.167,00:32:05.167,00:05:02.233,00:37:07.40,02:49:26.497,03:26:33.897,00:03:23.076,03:29:56.973,01:59:04.614,05:29:01.587
253,254.0,2567,Mitchell Hall,Australia,M,M30-34,AG,25.0,178.0,219.0,False,00:37:24.95,00:37:24.95,00:06:35.503,00:44:00.453,02:52:48.223,03:36:48.676,00:03:42.724,03:40:31.40,01:48:32.103,05:29:03.503
254,255.0,2643,Mark Campbell,New Zealand,M,ODIV,OPEN,8.0,8.0,8.0,False,00:37:45.134,00:37:45.134,00:06:27.456,00:44:12.59,03:01:00.607,03:45:13.197,00:04:18.853,03:49:32.05,01:39:53.744,05:29:25.794
255,256.0,2815,Roger Spice,New Zealand,M,M60-64,AG,7.0,179.0,220.0,False,00:37:17.977,00:37:17.977,00:04:53.44,00:42:11.417,02:54:54.223,03:37:05.64,00:04:43.237,03:41:48.877,01:47:51.46,05:29:40.337
256,257.0,2380,Larissa Wildsmith,New Zealand,F,F55-59,AG,2.0,42.0,221.0,False,00:34:56.43,00:34:56.43,00:05:24.203,00:40:20.633,02:50:03.617,03:30:24.25,00:03:48.856,03:34:13.106,01:55:47.94,05:30:01.046
257,258.0,4034,Team Mercury Guys,New Zealand,M,MRelay,RELAY,14.0,14.0,29.0,False,00:35:01.917,00:35:01.917,00:03:18.55,00:38:20.467,02:52:57.446,03:31:17.913,00:02:04.787,03:33:22.70,01:56:56.55,05:30:19.25
258,259.0,2731,Brent de Graaff,New Zealand,M,M50-54,AG,16.0,180.0,222.0,False,00:38:44.72,00:38:44.72,00:04:53.644,00:43:38.364,02:48:16.846,03:31:55.21,00:03:27.534,03:35:22.744,01:54:58.716,05:30:21.46
259,260.0,2390,Tanya de Costa,New Zealand,F,F55-59,AG,3.0,43.0,223.0,False,00:37:56.433,00:37:56.433,00:04:56.784,00:42:53.217,02:45:48.633,03:28:41.85,00:02:50.34,03:31:32.19,01:58:49.53,05:30:21.72
260,261.0,2506,Bryn Williamson,New Zealand,M,ODIV,OPEN,9.0,9.0,9.0,False,00:36:20.864,00:36:20.864,00:06:27.26,00:42:48.124,03:12:14.763,03:55:02.887,00:04:24.473,03:59:27.36,01:31:23.924,05:30:51.284
261,262.0,2372,Megan Arthur,New Zealand,F,F50-54,AG,2.0,44.0,224.0,False,00:35:05.217,00:35:05.217,00:05:46.807,00:40:52.024,02:47:25.92,03:28:17.944,00:04:19.093,03:32:37.037,01:58:21.42,05:30:58.457
262,263.0,2087,Felix Hasted,United Kingdom of Great Britain and Northern Irela,M,ODIV,OPEN,10.0,10.0,10.0,False,00:46:25.54,00:46:25.54,00:07:21.087,00:53:46.627,02:48:01.697,03:41:48.324,00:04:18.15,03:46:06.474,01:44:57.66,05:31:04.134
263,264.0,2425,Henry King,New Zealand,M,ODIV,OPEN,11.0,11.0,11.0,False,00:36:48.00,00:36:48.00,00:06:55.517,00:43:43.517,02:47:43.03,03:31:26.547,00:05:55.366,03:37:21.913,01:53:44.707,05:31:06.62
264,265.0,2201,Libby Bradley,New Zealand,F,F25-29,AG,15.0,45.0,225.0,False,00:27:29.223,00:27:29.223,00:04:45.797,00:32:15.02,02:53:31.66,03:25:46.68,00:03:14.236,03:29:00.916,02:02:14.547,05:31:15.463
265,266.0,2558,Daniele Badiali,Italy,M,ODIV,OPEN,12.0,12.0,12.0,False,00:36:56.313,00:36:56.313,00:06:02.353,00:42:58.666,02:51:41.31,03:34:39.976,00:04:40.324,03:39:20.30,01:51:57.516,05:31:17.816
266,267.0,2340,Dionne Nowak,Australia,F,F45-49,AG,5.0,46.0,226.0,False,00:36:16.233,00:36:16.233,00:04:48.803,00:41:05.036,02:56:27.214,03:37:32.25,00:02:42.99,03:40:15.24,01:51:04.02,05:31:19.26
267,268.0,2461,Brian Loveday,New Zealand,M,ODIV,OPEN,13.0,13.0,13.0,False,00:31:55.304,00:31:55.304,00:04:15.786,00:36:11.09,02:51:36.434,03:27:47.524,00:03:11.61,03:30:59.134,02:00:21.493,05:31:20.627
268,269.0,4046,Team Triple Shot,New Zealand,F,FRelay,RELAY,2.0,2.0,30.0,False,00:42:52.594,00:42:52.594,00:04:02.223,00:46:54.817,03:16:17.207,04:03:12.024,00:01:57.393,04:05:09.417,01:26:40.193,05:31:49.61
269,270.0,2657,Logan Fisher,New Zealand,M,M40-44,AG,33.0,181.0,227.0,False,00:34:10.42,00:34:10.42,00:04:25.27,00:38:35.69,02:50:24.16,03:28:59.85,00:02:45.827,03:31:45.677,02:00:04.016,05:31:49.693
270,271.0,2540,Sindre Stoeten,Norway,M,M30-34,AG,26.0,182.0,228.0,False,00:35:45.977,00:35:45.977,00:05:07.016,00:40:52.993,02:50:15.347,03:31:08.34,00:03:06.957,03:34:15.297,01:57:46.453,05:32:01.75
271,272.0,2795,Simon Wilson,New Zealand,M,M55-59,AG,10.0,183.0,229.0,False,00:33:39.983,00:33:39.983,00:04:50.684,00:38:30.667,02:52:52.76,03:31:23.427,00:02:59.74,03:34:23.167,01:58:16.073,05:32:39.24
272,273.0,2828,Dave Negus,New Zealand,M,M65-69,AG,1.0,184.0,230.0,False,00:33:25.126,00:33:25.126,00:05:23.087,00:38:48.213,02:42:28.367,03:21:16.58,00:04:06.146,03:25:22.726,02:07:27.267,05:32:49.993
273,274.0,2366,Cherie Richardson,New Zealand,F,F50-54,AG,3.0,47.0,231.0,False,00:39:17.67,00:39:17.67,00:05:31.79,00:44:49.46,02:56:40.833,03:41:30.293,00:03:13.424,03:44:43.717,01:48:08.08,05:32:51.797
274,275.0,2530,Daniel Fake,New Zealand,M,M30-34,AG,27.0,185.0,232.0,False,00:35:24.10,00:35:24.10,00:06:03.457,00:41:27.557,02:51:04.186,03:32:31.743,00:03:40.107,03:36:11.85,01:56:49.27,05:33:01.12
275,276.0,2495,Joshua Snell,New Zealand,M,M25-29,AG,29.0,186.0,233.0,False,00:36:38.074,00:36:38.074,00:06:00.913,00:42:38.987,02:48:56.423,03:31:35.41,00:04:09.344,03:35:44.754,01:57:24.363,05:33:09.117
276,277.0,2499,Nicholas Hall,New Zealand,M,M25-29,AG,30.0,187.0,234.0,False,00:38:11.794,00:38:11.794,00:05:30.713,00:43:42.507,03:02:23.657,03:46:06.164,00:03:34.083,03:49:40.247,01:43:39.787,05:33:20.034
277,278.0,4066,Team Larrysteve,Australia,MF,MFRelay,RELAY,15.0,15.0,31.0,False,00:39:57.934,00:39:57.934,00:03:54.00,00:43:51.934,02:21:05.243,03:04:57.177,00:02:05.843,03:07:03.02,02:26:27.787,05:33:30.807
278,279.0,2625,Simon Frappell,New Zealand,M,M35-39,AG,21.0,188.0,235.0,False,00:36:10.203,00:36:10.203,00:06:10.164,00:42:20.367,02:58:52.46,03:41:12.827,00:03:49.93,03:45:02.757,01:48:36.276,05:33:39.033
279,280.0,2334,Kristy Staples,New Zealand,F,F45-49,AG,6.0,48.0,236.0,False,00:36:26.293,00:36:26.293,00:05:39.854,00:42:06.147,03:02:51.81,03:44:57.957,00:03:26.21,03:48:24.167,01:45:49.58,05:34:13.747
280,281.0,2161,Sarah Codyre,New Zealand,F,F18-24,AG,6.0,49.0,237.0,False,00:34:43.25,00:34:43.25,00:05:16.296,00:39:59.546,02:51:32.20,03:31:31.746,00:03:29.41,03:35:01.156,01:59:16.36,05:34:17.516
281,282.0,4031,Team Relay-Triing,New Zealand,F,FRelay,RELAY,3.0,3.0,32.0,False,00:36:14.427,00:36:14.427,00:04:04.85,00:40:19.277,02:52:06.883,03:32:26.16,00:02:22.097,03:34:48.257,01:59:32.186,05:34:20.443
282,283.0,2675,Matt Parkinson,New Zealand,M,M40-44,AG,34.0,189.0,238.0,False,00:34:28.30,00:34:28.30,00:05:11.817,00:39:40.117,02:47:30.15,03:27:10.267,00:03:14.507,03:30:24.774,02:04:01.013,05:34:25.787
283,284.0,2256,Layla Algermissen,Germany,F,F30-34,AG,8.0,50.0,239.0,False,00:39:05.073,00:39:05.073,00:05:54.007,00:44:59.08,02:53:27.10,03:38:26.18,00:03:06.177,03:41:32.357,01:53:08.336,05:34:40.693
284,285.0,2549,Takahiro Watanabe,New Zealand,M,M30-34,AG,28.0,190.0,240.0,False,00:47:38.954,00:47:38.954,00:08:21.35,00:56:00.304,02:50:05.863,03:46:06.167,00:03:17.46,03:49:23.627,01:45:26.277,05:34:49.904
285,286.0,2436,Henry Reynolds,New Zealand,M,M18-24,AG,29.0,191.0,241.0,False,00:30:30.023,00:30:30.023,00:08:16.283,00:38:46.306,03:03:59.464,03:42:45.77,00:06:25.116,03:49:10.886,01:45:39.577,05:34:50.463
286,287.0,4079,Team Bcd Irontrial,New Zealand,M,MRelay,RELAY,15.0,15.0,33.0,False,00:29:26.974,00:29:26.974,00:03:47.366,00:33:14.34,02:45:46.957,03:19:01.297,00:02:18.097,03:21:19.394,02:13:35.096,05:34:54.49
287,288.0,4047,Team Powerpuff Girls,New Zealand,F,FRelay,RELAY,4.0,4.0,34.0,False,00:40:39.87,00:40:39.87,00:04:01.237,00:44:41.107,02:40:39.626,03:25:20.733,00:01:55.887,03:27:16.62,02:07:58.733,05:35:15.353
288,289.0,4053,Team Rcp Renegades,New Zealand,M,MRelay,RELAY,16.0,16.0,35.0,False,00:35:04.423,00:35:04.423,00:03:07.51,00:38:11.933,03:00:57.09,03:39:09.023,00:01:39.917,03:40:48.94,01:54:26.496,05:35:15.436
289,290.0,2782,Raynald Sans,France,M,M55-59,AG,11.0,192.0,242.0,False,00:39:58.26,00:39:58.26,00:05:34.37,00:45:32.63,02:51:57.33,03:37:29.96,00:03:09.05,03:40:39.01,01:54:46.603,05:35:25.613
290,291.0,2504,Jak Gilden,New Zealand,M,M25-29,AG,31.0,193.0,243.0,False,00:46:29.90,00:46:29.90,00:05:59.64,00:52:29.54,03:01:53.20,03:54:22.74,00:03:13.223,03:57:35.963,01:37:59.663,05:35:35.626
291,292.0,2609,Pieter VAN Vreden,New Zealand,M,ODIV,OPEN,14.0,14.0,14.0,False,00:33:40.503,00:33:40.503,00:07:12.393,00:40:52.896,02:51:56.047,03:32:48.943,00:07:09.44,03:39:58.383,01:55:40.343,05:35:38.726
292,293.0,2627,Matt Johnson,New Zealand,M,M35-39,AG,22.0,194.0,244.0,False,00:47:22.99,00:47:22.99,00:05:06.444,00:52:29.434,02:37:36.553,03:30:05.987,00:04:41.30,03:34:47.287,02:01:00.517,05:35:47.804
293,294.0,2311,Tracy Browne,New Zealand,F,F40-44,AG,3.0,51.0,245.0,False,00:34:45.406,00:34:45.406,00:05:27.134,00:40:12.54,02:53:27.46,03:33:40.00,00:03:01.37,03:36:41.37,01:59:22.97,05:36:04.34
294,295.0,4062,Team Nozzles Dogs,New Zealand,M,MRelay,RELAY,17.0,17.0,36.0,False,00:47:54.88,00:47:54.88,00:04:40.96,00:52:35.84,02:34:00.463,03:26:36.303,00:01:54.593,03:28:30.896,02:07:38.067,05:36:08.963
295,296.0,2223,Nicola Bax,New Zealand,F,F25-29,AG,16.0,52.0,246.0,False,00:34:49.873,00:34:49.873,00:04:08.70,00:38:58.573,03:03:37.404,03:42:35.977,00:04:12.54,03:46:48.517,01:49:37.683,05:36:26.20
296,297.0,4068,Team Eric’S Team,Australia,M,MRelay,RELAY,18.0,18.0,37.0,False,00:32:19.347,00:32:19.347,00:03:51.373,00:36:10.72,03:02:41.193,03:38:51.913,00:02:44.85,03:41:36.763,01:54:51.634,05:36:28.397
297,298.0,2872,Brendan Cheesman,New Zealand,M,M35-39,AG,23.0,195.0,247.0,False,00:41:07.916,00:41:07.916,00:06:39.95,00:47:47.866,02:51:03.407,03:38:51.273,00:04:13.903,03:43:05.176,01:54:03.954,05:37:09.13
298,299.0,2254,Sarah-Jane Connell,New Zealand,F,F30-34,AG,9.0,53.0,248.0,False,00:37:26.464,00:37:26.464,00:04:53.90,00:42:20.364,02:51:22.71,03:33:43.074,00:02:34.993,03:36:18.067,02:01:02.323,05:37:20.39
299,300.0,2092,Harrison Griffiths,New Zealand,M,ODIV,OPEN,15.0,15.0,15.0,False,00:48:34.75,00:48:34.75,00:05:18.167,00:53:52.917,02:48:44.433,03:42:37.35,00:03:37.597,03:46:14.947,01:51:16.626,05:37:31.573
300,301.0,4077,Team the Gentlemen'S Club,New Zealand,M,MRelay,RELAY,19.0,19.0,38.0,False,00:34:45.227,00:34:45.227,00:04:22.84,00:39:08.067,02:56:22.007,03:35:30.074,00:02:22.79,03:37:52.864,01:59:39.166,05:37:32.03
301,302.0,2146,Julia Borlase,New Zealand,F,F18-24,AG,7.0,54.0,249.0,False,00:28:12.437,00:28:12.437,00:04:25.87,00:32:38.307,03:00:02.403,03:32:40.71,00:03:03.037,03:35:43.747,02:01:54.226,05:37:37.973
302,303.0,2696,Craig Kenny,New Zealand,M,M45-49,AG,16.0,196.0,250.0,False,00:42:33.303,00:42:33.303,00:06:37.464,00:49:10.767,02:58:18.363,03:47:29.13,00:02:38.227,03:50:07.357,01:47:33.156,05:37:40.513
303,304.0,2900,Karl White,New Zealand,M,M55-59,AG,12.0,197.0,251.0,False,00:31:21.946,00:31:21.946,00:04:46.034,00:36:07.98,02:33:17.25,03:09:25.23,00:03:50.85,03:13:16.08,02:24:52.00,05:38:08.08
304,305.0,2817,Michael Foy,United Kingdom of Great Britain and Northern Irela,M,M60-64,AG,8.0,198.0,252.0,False,00:41:07.13,00:41:07.13,00:07:55.584,00:49:02.714,02:43:11.153,03:32:13.867,00:04:46.21,03:37:00.077,02:01:14.19,05:38:14.267
305,306.0,2023,Adrian Foster,United Kingdom of Great Britain and Northern Irela,M,M50-54,AG,17.0,199.0,253.0,False,00:50:01.98,00:50:01.98,00:08:02.983,00:58:04.963,02:52:58.783,03:51:03.746,00:05:23.14,03:56:26.886,01:41:48.84,05:38:15.726
306,307.0,2608,Justin Storey,New Zealand,M,ODIV,OPEN,16.0,16.0,16.0,False,00:36:59.287,00:36:59.287,00:05:46.373,00:42:45.66,02:51:09.15,03:33:54.81,00:04:01.417,03:37:56.227,02:00:25.353,05:38:21.58
307,308.0,2621,Franck Bassy,New Zealand,M,M35-39,AG,24.0,200.0,254.0,False,00:43:01.196,00:43:01.196,00:07:27.017,00:50:28.213,02:48:47.183,03:39:15.396,00:03:44.334,03:42:59.73,01:55:40.103,05:38:39.833
308,309.0,2663,Evgeny Balatskiy,New Zealand,M,M40-44,AG,35.0,201.0,255.0,False,00:40:10.95,00:40:10.95,00:07:34.887,00:47:45.837,02:48:34.913,03:36:20.75,00:04:55.647,03:41:16.397,01:57:44.16,05:39:00.557
309,310.0,2622,Joe Taylor,New Zealand,M,M35-39,AG,25.0,202.0,256.0,False,00:30:46.52,00:30:46.52,00:06:18.453,00:37:04.973,02:56:37.80,03:33:42.773,00:05:53.753,03:39:36.526,01:59:26.304,05:39:02.83
310,311.0,2152,Savannah Cowper,New Zealand,F,ODIV,OPEN,17.0,1.0,17.0,False,00:37:32.633,00:37:32.633,00:05:42.277,00:43:14.91,02:54:19.213,03:37:34.123,00:05:16.377,03:42:50.50,01:56:18.427,05:39:08.927
311,312.0,2407,Billy O`donoghue,New Zealand,M,M18-24,AG,30.0,203.0,257.0,False,00:45:59.544,00:45:59.544,00:05:18.496,00:51:18.04,03:01:19.404,03:52:37.444,00:02:50.413,03:55:27.857,01:44:07.147,05:39:35.004
312,313.0,2615,Adam Gregory,New Zealand,M,M35-39,AG,26.0,204.0,258.0,False,00:32:16.47,00:32:16.47,00:06:50.643,00:39:07.113,03:00:03.15,03:39:10.263,00:05:18.91,03:44:29.173,01:55:06.857,05:39:36.03
313,314.0,2177,Claire Baker,New Zealand,F,F25-29,AG,17.0,55.0,259.0,False,00:36:12.597,00:36:12.597,00:05:47.697,00:42:00.294,03:11:17.876,03:53:18.17,00:02:58.02,03:56:16.19,01:43:20.827,05:39:37.017
314,315.0,2732,Paul Knill,New Zealand,M,M50-54,AG,18.0,205.0,260.0,False,00:37:02.146,00:37:02.146,00:06:05.454,00:43:07.60,02:54:34.01,03:37:41.61,00:03:40.443,03:41:22.053,01:58:15.39,05:39:37.443
315,316.0,2634,Tim Parsons,New Zealand,M,M40-44,AG,36.0,206.0,261.0,False,00:38:53.963,00:38:53.963,00:04:47.08,00:43:41.043,02:49:13.823,03:32:54.866,00:03:13.164,03:36:08.03,02:04:01.806,05:40:09.836
316,317.0,2341,Pernille Fletcher,New Zealand,F,F45-49,AG,7.0,56.0,262.0,False,00:38:14.586,00:38:14.586,00:05:34.714,00:43:49.30,02:51:32.153,03:35:21.453,00:05:44.677,03:41:06.13,01:59:13.793,05:40:19.923
317,318.0,2594,Ben Keyte,New Zealand,M,M35-39,AG,27.0,207.0,263.0,False,00:31:50.623,00:31:50.623,00:05:06.887,00:36:57.51,03:19:12.107,03:56:09.617,00:04:53.443,04:01:03.06,01:39:17.02,05:40:20.08
318,319.0,4016,Team 3 Tri Hards,New Zealand,MF,MFRelay,RELAY,16.0,16.0,39.0,False,00:31:08.293,00:31:08.293,00:03:39.513,00:34:47.806,02:29:11.78,03:03:59.586,00:02:06.784,03:06:06.37,02:34:24.933,05:40:31.303
319,320.0,4025,Team the Bush Battlers,New Zealand,M,MRelay,RELAY,20.0,20.0,40.0,False,00:33:09.563,00:33:09.563,00:03:16.85,00:36:26.413,03:16:43.833,03:53:10.246,00:02:04.737,03:55:14.983,01:45:21.433,05:40:36.416
320,321.0,2632,Fajar Arifan,Indonesia,M,M40-44,AG,37.0,208.0,264.0,False,00:40:17.943,00:40:17.943,00:06:22.034,00:46:39.977,02:45:16.55,03:31:56.527,00:06:36.38,03:38:32.907,02:02:04.206,05:40:37.113
